id,name,phone,address,category_alias,category_title,rating,review_count,lat,lon
mba-rGqdwKEFyJ86IJ7-4w,Boston Market,15629235247,"8606 Firestone Blvd  Downey, CA 90241","tradamerican, comfortfood, sandwiches, ","American (Traditional), Comfort Food, Sandwiches, ",2.5,169,33.936923,-118.127644
MbasbN0IBBfr-Wmcxfh-iw,New York City Deli,12134888084,"843 S Los Angeles St  Los Angeles, CA 90014","coffee, breakfast_brunch, delis, ","Coffee & Tea, Breakfast & Brunch, Delis, ",4.5,44,34.04137,-118.2537
MbAT5EHp06QtIX3367LBcg,Pronto Pizza,15622221212,"9545 1/2 Telegraph Rd  Pico Rivera, CA 90660","pizza, ","Pizza, ",4,28,33.95441087,-118.0994674
mBD3hhlyqc2A301Y1CVwUg,un solo sol,13232698680,"1818 E 1st St  Los Angeles, CA 90033","vegetarian, vegan, breakfast_brunch, ","Vegetarian, Vegan, Breakfast & Brunch, ",4.5,614,34.047022,-118.21915
mbJLjHKXaQzJNAoVp-sjtw,The Palm Beverly Hills,13105508811,"267 N Canon Dr  Beverly Hills, CA 90210","seafood, steak, ","Seafood, Steakhouses, ",3.5,303,34.0688,-118.39957
mbKtjolKwjflm7NI0erXhw,Brown Donkatsu,17147358060,"5432 Beach Blvd  Buena Park, CA 90621","japanese, korean, ","Japanese, Korean, ",4,63,33.8827,-117.99666
mBoPbmZ2Q0zxFaOEwtDg_g,Taco Bell,15629218274,"12503 E Alondra Blvd  Norwalk, CA 90650","mexican, hotdogs, ","Mexican, Fast Food, ",2,35,33.887748,-118.065215
mBTG3G913gm6sgVNpx6pVQ,Aloha Hawaiian BBQ,17143790647,"12880 Beach Blvd  Ste A1  Stanton, CA 90680","hawaiian, bbq, seafood, ","Hawaiian, Barbeque, Seafood, ",4.5,110,33.7748509,-117.9925551
mBuJfQdBGpf8VDv8q5Vndg,El Sauz Jr,17147617990,"221 S Magnolia Ave  Anaheim, CA 92804","mexican, ","Mexican, ",4.5,28,33.82908,-117.97639
Mc3K10rQLAooLvdzjYt3vg,Hard Rock Cafe,,"6801 Hollywood Blvd  Ste 105  Hollywood, CA 90028","burgers, newamerican, musicvenues, ","Burgers, American (New), Music Venues, ",3,745,34.1017058,-118.3404546
mc48ay6sTLbdwAvihoYtnA,Diana's Las Playas Restaurant,13237714900,"4333 Florence Ave  Bell, CA 90201","mexican, ","Mexican, ",3.5,97,33.97087,-118.19049
MC6T3sHGSW9241LDmIg_lA,Prosecco Trattoria,18185050930,"10144 Riverside Dr  Toluca Lake, CA 91602","italian, seafood, ","Italian, Seafood, ",4.5,540,34.151896,-118.352241
mCasM1pWMAZBLMq5v8iplw,Magic Fingers Eat Em Up,13106081100,"1116 E El Segundo Blvd  Los Angeles, CA 90059","tradamerican, soulfood, ","American (Traditional), Soul Food, ",3.5,11,33.91610718,-118.2550278
mCFBVvoZYGHAD6Rk1jESKA,Taste This LA,18188261358,"4427 W Slauson Ave  Windsor Hills, CA 90043","tacos, ","Tacos, ",5,2,33.98904,-118.35298
mCGl8QDVTNWjpH0s3FnCVg,Gardena Bowl Coffee Shop,13105320820,"15707 S Vermont Ave  Gardena, CA 90247","hawaiian, japanese, tradamerican, ","Hawaiian, Japanese, American (Traditional), ",4,684,33.8881299,-118.29223
MCgxDTjdMk8FCM0krO2ukg,Olive Garden,15628608855,"11171 183rd St  Cerritos, CA 90703","italian, salad, soup, ","Italian, Salad, Soup, ",3,564,33.8658449,-118.0955786
mcHP3IfI1b7bXJZKD6PLHA,Angry Chickz,13239282825,"5065 Hollywood Blvd  Ste 102  Los Angeles, CA 90027","southern, comfortfood, chickenshop, ","Southern, Comfort Food, Chicken Shop, ",4.5,862,34.102039,-118.299858
mcL8IfhJKfxxCAGoRswnGQ,My Thai,12137388849,"3407 W 6th St  Ste 100 C  Los Angeles, CA 90020","thai, ","Thai, ",4,571,34.0636105,-118.295899
mcM8_36fj1NNA7mTcwf0kQ,El Azteca Taqueria,15628616933,"11917 Paramount Blvd  Downey, CA 90242","mexican, ","Mexican, ",3,52,33.9342613,-118.1446381
Mcobm1tODukTiuHkGrK5ag,Tacos La Guera,,"6207 N Figueroa St  Los Angeles, CA 90042","streetvendors, tacos, ","Street Vendors, Tacos, ",3.5,6,34.115396,-118.184743
McoTPgG-j-K4Ad-K2myQqg,Attitude,13232973275,"6009 W 3rd St  Los Angeles, CA 90036","tradamerican, breakfast_brunch, ","American (Traditional), Breakfast & Brunch, ",5,8,34.070195,-118.351683
mcr_5lD0pRKye1kT9AjckA,Brent's Deli Northridge,18188865679,"19565 Parthenia St  Los Angeles, CA 91324","delis, breakfast_brunch, sandwiches, ","Delis, Breakfast & Brunch, Sandwiches, ",4.5,2245,34.2288925,-118.5603405
McrCN_IsJiRDJnkZYEXj3A,Renovo,13108287267,"2200 Colorado Ave  Santa Monica, CA 90404","vegetarian, juicebars, ","Vegetarian, Juice Bars & Smoothies, ",4,150,34.026915,-118.475403
McT67HUzz6vS3_vDGTxjXw,Fleming's Prime Steakhouse & Wine Bar - Woodland Hills,18183461005,"6373 Topanga Canyon Blvd  Woodland Hills, CA 91367","steak, wine_bars, ","Steakhouses, Wine Bars, ",4,1066,34.18643093,-118.6063704
McTwKWy7HaqOsRx9gYCzLQ,Bulgogi House,17145222996,"6901 Walker St  La Palma, CA 90623","bbq, korean, ","Barbeque, Korean, ",3.5,1340,33.85969,-118.03805
MCwJO5vzfEpIpOe2-IxwBg,Happy Noodle,16262797558,"4815 El Monte Ave  Temple City, CA 91780","chinese, noodles, ","Chinese, Noodles, ",4,103,34.0932109,-118.035769
MCWRHC3k6eWs-RZQa2pz8w,L.A. Italian Kitchen,18182464121,"1127 Glendale Galleria  Glendale, CA 91210","italian, pizza, ","Italian, Pizza, ",3,44,34.145155,-118.2590171
MCYe2zXgBsDh4-loBigIOg,El Paseo Cafe,,"100 World Way  Los Angeles, CA 90045","mexican, ","Mexican, ",3.5,8,33.9455945,-118.4000094
md-33B2KJfWiV4zIOS_L2g,Premier Restaurant & Bar,18186238844,"12743 Ventura Blvd  Studio City, CA 91604","russian, venues, catering, ","Russian, Venues & Event Spaces, Caterers, ",4,89,34.1453771,-118.4111704
Md3Pxb2R6xA4McL-L74gbA,Mi Cocinita Chapina,12133811768,"1325 W Venice Blvd  Ste A  Los Angeles, CA 90006","latin, seafood, breakfast_brunch, ","Latin American, Seafood, Breakfast & Brunch, ",4.5,20,34.04332,-118.28249
Md8NI-1DCEsBYCgKIVujDQ,Benley: A Vietnamese Kitchen,15625968130,"8191 E Wardlow Rd  Long Beach, CA 90808","vietnamese, ","Vietnamese, ",4,538,33.81844228,-118.0695754
MdA4Mtok2F9JVltIsUKUcA,Torrance Tavern,13103759158,"22735 Hawthorne Blvd  Torrance, CA 90505","sportsbars, tradamerican, wine_bars, ","Sports Bars, American (Traditional), Wine Bars, ",4,369,33.82115365,-118.3516184
MDbBglhguAKtCg1c7kurCw,Pollo Mania,16264019884,"11910 Garvey Ave  Ste B  El Monte, CA 91732","peruvian, ","Peruvian, ",4.5,210,34.06232,-118.02134
mdBtjp_MJcHBKIW5oOmdtw,Valentino's Pizza,15624629209,"11540 Telegraph Rd  Santa Fe Springs, CA 90670","pizza, ","Pizza, ",3.5,100,33.9476385,-118.0873238
MDFhdNrS9XY_dmJWX9P14Q,Boat House,16262822888,"25 W Valley Blvd  Alhambra, CA 91801","cajun, fishnchips, chicken_wings, ","Cajun/Creole, Fish & Chips, Chicken Wings, ",3.5,639,34.0786645,-118.1237728
MdfM6qid_d3vyZjMxs8TUQ,Carnitas Ebenezer,13237757169,"7108 S Central Ave  Los Angeles, CA 90001","tacos, foodstands, ","Tacos, Food Stands, ",4,2,33.97544,-118.256069
mdhhRhurhRAkMuyQkbC1GA,La Petite,12138911750,"704 S Spring St  Los Angeles, CA 90014","restaurants, ","Restaurants, ",3.5,9,34.04419327,-118.2521591
MDhVAevLNu5MRaB9iTYSpQ,Papa John's Pizza,15629387272,"2836 N. Bellflower Bl  Long Beach, CA 90815","pizza, ","Pizza, ",2,45,33.80740884,-118.1244681
mDjf_kdizFoeoiNbjJd2Rg,Tacos El Plebe,13234045030,"11408 Whittier Blvd  Whittier, CA 90601","tacos, foodtrucks, ","Tacos, Food Trucks, ",4.5,91,33.98517679,-118.0571119
MdMMQUfEUKjzaScNtm_VDQ,La Nueva Flor Blanca,13236600798,"4271 Beverly Blvd  Los Angeles, CA 90004","latin, ","Latin American, ",4.5,28,34.0764249,-118.3016642
MDmSQznqbvMtThuDSYgBdQ,Tel Aviv Grill,18187749400,"17201 Ventura Blvd  Los Angeles, CA 91356","falafel, kosher, mideastern, ","Falafel, Kosher, Middle Eastern, ",4.5,746,34.161209,-118.507653
mdmZGHhykNcRAQjIOHnl0A,Casa Vega,18187884868,"13301 Ventura Blvd  Sherman Oaks, CA 91423","mexican, bars, ","Mexican, Bars, ",3,1837,34.14691,-118.42276
MdOKg7Nkw4Tusys0cnSfhQ,Panda Express,14247509969,"1 World Way  Los Angeles, CA 90045","chinese, hotdogs, ","Chinese, Fast Food, ",4.5,2,33.94636299,-118.4010845
mdpE8IdQwVk8D_ZIrxNkdQ,Ocha Classic 2,12133830459,"3960 Beverly Blvd  Los Angeles, CA 90004","thai, ","Thai, ",3.5,67,34.07609,-118.29506
MdpeOHfTHaPEJvN6S7PYOQ,Poke Bar,13106163130,"2161 E El Segundo Blvd  Ste B  El Segundo, CA 90245","hawaiian, poke, ","Hawaiian, Poke, ",4,280,33.91662494,-118.3877559
MDv7OdjUTOa0slgDF4g_aQ,India's Oven,13104753900,"1896 Westwood Blvd  Los Angeles, CA 90025","indpak, ","Indian, ",3.5,234,34.0484263,-118.4354443
mdVmQtm16ttjmvDFgZAedQ,Chelsea Pub And Lounge,13109372598,"1332 Hermosa Ave  Hermosa Beach, CA 90254","gastropubs, lounges, ","Gastropubs, Lounges, ",4,107,33.86354,-118.40001
MDWfVopusuIJgT-l9PA1KA,Mandovi Indian Cuisine,14243308838,"150 S Sepulveda Blvd  El Segundo, CA 90245","indpak, buffets, ","Indian, Buffets, ",4,294,33.91472983,-118.3954832
mdWvxuNTU4zSVe1lzTfYjg,CoCoYo Chicken,13232724032,"4121 W Olympic Blvd  Los Angeles, CA 90019","chickenshop, chicken_wings, sandwiches, ","Chicken Shop, Chicken Wings, Sandwiches, ",4.5,98,34.05473183,-118.3225703
mDYHdsTGIOt7aFG7IR5eOw,Thai On Hillhurst,13236656958,"1850 Hillhurst Ave  Los Angeles, CA 90027","thai, ","Thai, ",5,1,34.104642,-118.287213
ME-juCs8WNaAMQof2XCfTQ,Tierra Alta Tacos & Grill,13236701439,"6011 York Blvd  Los Angeles, CA 90042","tacos, ","Tacos, ",5,3,34.118249,-118.188847
me0epXqCp8xKnmfZbhvyPw,Maui Chicken & Poke,13103250708,"24631 Crenshaw Blvd  Ste F  Torrance, CA 90505","chickenshop, poke, seafood, ","Chicken Shop, Poke, Seafood, ",4.5,153,33.8019252,-118.3288057
Me8tzKp1WhKinnd44OvQ4A,Mariscos Maria's Restaurant,13237313108,"2215 S Vermont Ave  Ste 104  Los Angeles, CA 90007","mexican, seafood, ","Mexican, Seafood, ",3.5,138,34.03588,-118.2919
meBylv3k5-dOwXA-x0_ObA,Pei Wei Asian Market,13237621275,"8000 W Sunset Strip Blvd  Los Angeles, CA 90046","asianfusion, hotdogs, ","Asian Fusion, Fast Food, ",2,6,34.0509527,-118.2444763
MECwYDPDJr8YtoFpuiPbOQ,Jade Restaurant,13103249891,"15129 S Western Ave  Gardena, CA 90249","chinese, ","Chinese, ",1,1,33.8940256,-118.3092949
MEdtzxCXCEq7u0g1wJlUxw,GD Burgers,16269178902,"14273 Amar Rd  La Puente, CA 91746","burgers, ","Burgers, ",4,48,34.04945,-117.96803
mEDWwyKMz9e4QJ02T3xB0w,WaBa Grill,13235895515,"5933 State St  Huntington Park, CA 90255","hotdogs, asianfusion, ","Fast Food, Asian Fusion, ",4,54,33.98810333,-118.2131033
meE-m6dAHoEY7ShFcsWycA,Pike Restaurant & Bar - Long Beach,15624374453,"1836 E 4th St  Long Beach, CA 90802","bars, tradamerican, seafood, ","Bars, American (Traditional), Seafood, ",4,795,33.771542,-118.169163
meeF3wuFJd24A71U-bvP7A,Golden Bowl Charbroiled Teriyaki,15625959095,"3768 Atlantic Ave  Long Beach, CA 90807","japanese, burgers, ","Japanese, Burgers, ",4,337,33.8265,-118.18459
MeetxOthhZHjTKGxoGip9Q,Golden Olive,17148408249,"3801 Warner Ave  Ste C  Huntington Beach, CA 92649","mediterranean, pizza, salad, ","Mediterranean, Pizza, Salad, ",4.5,524,33.712167,-118.06256
meF8_ttRw3P9Q_4Qebt-Fw,Burger King,18182476965,"1200 East Colorado Street  Glendale, CA 91205","hotdogs, burgers, ","Fast Food, Burgers, ",2,57,34.142381,-118.239125
MefR42bTgQOyvNZ-i_I0SA,Mi Casita,,"Bell, CA","mexican, ","Mexican, ",3,9,33.97977,-118.18884
MeKU0CvWVbGEYxxRLDbyEQ,Nanking Indo-Chinese Restaurant,15629244567,"18349 Pioneer Blvd  Artesia, CA 90701","indpak, chinese, ","Indian, Chinese, ",4,296,33.8650073,-118.0827761
mELv1mjoRERLLzns6XE01A,Los Angeles Athletic Club,12136252211,"431 W 7th St  Los Angeles, CA 90014","gyms, beer_and_wine, bars, tradamerican, ","Gyms, Beer, Wine & Spirits, Bars, American (Traditional), ",4,252,34.0466399,-118.25498
MEmrXP1lbfaYWWn5s45WhQ,Phoenix Inn Chinese Cuisine,16262991238,"208 E Valley Blvd  Alhambra, CA 91801","chinese, ","Chinese, ",3.5,347,34.0785085,-118.1205923
MENBlYD-abB-pGS7AVDvkA,Mama Lu's Dumpling House,16262822256,"501 W Garvey Ave  Ste 101  Monterey Park, CA 91754","chinese, seafood, noodles, ","Chinese, Seafood, Noodles, ",4,2090,34.06272299,-118.12931
mensX1pLWRzR8alyLpWKLw,Poké Cafe,18182470707,"120 N Brand Blvd  Glendale, CA 91203","hawaiian, asianfusion, seafood, ","Hawaiian, Asian Fusion, Seafood, ",4.5,620,34.14719772,-118.2546463
MEqk56H2mcscdMUNlzy4sg,Mariscos Nayarit,13237504027,"7526 S Hoover St  Los Angeles, CA 90044","restaurants, ","Restaurants, ",1,2,33.9710401,-118.2869851
mEVavjpDWpsoBTi5Pz-UoA,Huicho's Bakery,12133853957,"1250 S Vermont Ave  Los Angeles, CA 90006","bakeries, newamerican, mexican, ","Bakeries, American (New), Mexican, ",2,43,34.04765,-118.29114
MeWXWDcgwBSC5dP6G7bKEg,Casa Nostra Ristorante,13104548889,"1515 Palisades Dr  Pacific Palisades, CA 90272","italian, ","Italian, ",4.5,246,34.076201,-118.565252
mExUrNAYg8FSI8s_whNJ4A,Momota Ramen House,12139735488,"3019 S Figueroa St  Los Angeles, CA 90007","ramen, ","Ramen, ",4,227,34.0247683,-118.2783463
meZIz8K6MqVSCOpiSQZUJQ,Jerry's Famous Deli,18189804245,"12655 Ventura Blvd  Studio City, CA 91604","delis, tradamerican, breakfast_brunch, ","Delis, American (Traditional), Breakfast & Brunch, ",2.5,797,34.144739,-118.408732
mf1xl8lvsXNAsVSmCq6tvQ,Pink's Hot Dogs,,"9300 Cherry Ave  Auto Club Speedway  Fontana, CA 92335","tradamerican, hotdog, ","American (Traditional), Hot Dogs, ",4.5,6,34.083886,-118.344277
MfcHTICwR_GrGFGEc4yMMg,ROMAN AROMA Italian Gran Caffe,13103181746,"1815 Hawthorne Blvd  Ste 144  Redondo Beach, CA 90278","italian, cafes, wine_bars, ","Italian, Cafes, Wine Bars, ",4.5,302,33.87159667,-118.3553612
MfCHYJLdIXNMBjTVNGtdUg,Round Table Pizza,15624081914,"5250 Faculty Ave  Lakewood, CA 90712","pizza, ","Pizza, ",3.5,144,33.85293,-118.136245
MFe0M0gdex0BRVIEffj1Wg,Wienerschnitzel,,"5721 Bellflower  Lakewood, CA 90712","hotdog, hotdogs, sandwiches, ","Hot Dogs, Fast Food, Sandwiches, ",3,10,33.85943985,-118.1252975
MfFcsnSy4HFkTaHvjsIpdw,El Taquito,16264010441,"10217 Valley Blvd  El Monte, CA 91731","mexican, breakfast_brunch, ","Mexican, Breakfast & Brunch, ",4.5,165,34.07726,-118.04765
mFFzqkW8WYhQ3V84INZCFA,Food Truck La Fortaleza,14244148571,"Abbot Kinney, CA 90291","foodtrucks, mexican, ","Food Trucks, Mexican, ",4.5,31,33.98951,-118.46316
MfG4EjuIBEFLKQ6ILzgsVA,Two Guys From Italy,18182400020,"405 N Verdugo Rd  Glendale, CA 91206","pizza, italian, ","Pizza, Italian, ",3,621,34.151954,-118.236896
mFgZqmbRuN5EdquDI3O5Qw,K Grill,16266241234,"3646 Nogales St  Ste B  West Covina, CA 91792","mediterranean, ","Mediterranean, ",4.5,60,34.01158573,-117.8865017
MFI4Z-UJV3lKEnlTGKmzqw,Rosemary Grill,13108263111,"12231 Santa Monica Blvd  Los Angeles, CA 90025","mediterranean, mideastern, gourmet, ","Mediterranean, Middle Eastern, Specialty Food, ",4,397,34.03998,-118.46545
mFjlNc4ChY5OEygU16nCVg,Everybody's Kitchen,12137400259,"635 Mc Carthy Way  University of Southern California  Los Angeles, CA 90089","cafeteria, ","Cafeteria, ",3.5,7,34.020756,-118.281563
mfKZ_oApeZptCE49N7KMYg,North End Pizza,13104817103,"11907 W Olympic Blvd  Los Angeles, CA 90064","italian, pizza, ","Italian, Pizza, ",3,157,34.03285744,-118.4529323
MFmJXFFwppqPtS-7It7sbg,Hansol Lunchbox,12134873550,"2520 W 8th St  Los Angeles, CA 90057","korean, ","Korean, ",4.5,7,34.0568635,-118.2830478
mFSmlnG4-ideUkM4rTNGxw,Vintage Wine + Eats,18182100442,"12023 Ventura Blvd  Los Angeles, CA 91604","wine_bars, cafes, cheese, ","Wine Bars, Cafes, Cheese Shops, ",4.5,47,34.14385139,-118.39424
MFSzBYEGXXfPT5EiBlThiw,Fruta Guy,,"2300 E 7th St  Big Lots  Long Beach, CA 90814","markets, hotdogs, ","Fruits & Veggies, Fast Food, ",4.5,3,33.7752151,-118.1642499
mfTQzvdSQZElTO248X0NIA,Del Taco,,"2425 Wilshire Blvd  Santa Monica, CA 90403","hotdogs, mexican, ","Fast Food, Mexican, ",4,36,34.03477,-118.47948
MFufJKqFRrWyXZUEhmBc0w,Bruno's,13103955589,"1652 Ocean Ave  Santa Monica, CA 90401","italian, ","Italian, ",4,444,34.0101314,-118.4936043
MfZwjrLCF43uTjXQpTz1rA,Dickey's Barbecue Pit,15624946666,"1950 Ximeno Ave  Long Beach, CA 90815","bbq, tradamerican, chicken_wings, ","Barbeque, American (Traditional), Chicken Wings, ",3.5,481,33.791459,-118.137421
mFzz7F4JbJzLnUHRQd0Jog,El Borrego Mexican Restaurant,14244564050,"14916 Hawthorne Blvd  Lawndale, CA 90260","mexican, ","Mexican, ",4.5,229,33.8959007,-118.3522644
MG-M6DkS6kz2xrQVt7s_Xw,WaBa Grill,13232229222,"3028 N Broadway  Los Angeles, CA 90031","asianfusion, hotdogs, ","Asian Fusion, Fast Food, ",2,52,34.07355482,-118.2094349
MG237qdnfxvRGxXuk60GAw,Birds Nest Cafe,12135365676,"2106 S Olive St  Los Angeles, CA 90007","cafes, breakfast_brunch, burgers, ","Cafes, Breakfast & Brunch, Burgers, ",4,185,34.02991,-118.26869
Mg6Aruv79S1-E1RmHn4JzQ,Shang Jie Kitchen,15624022699,"18912 Norwalk Blvd  Artesia, CA 90701","noodles, chinese, soup, ","Noodles, Chinese, Soup, ",4,210,33.859492,-118.071887
mg6AVbYjVLoF-bh55Jr4HQ,California Pizza Kitchen at Cerritos,15628654547,"310 Los Cerritos Mall  Cerritos  Cerritos, CA 90703","pizza, newamerican, salad, ","Pizza, American (New), Salad, ",3,454,33.862482,-118.093021
MgCgCKc-kBVHQiMKIeDriw,Sushi Boy,13103701999,"20715 Hawthorne Blvd  Torrance, CA 90503","sushi, japanese, ","Sushi Bars, Japanese, ",3,149,33.84179,-118.35419
mgflgCqsx2t6i1-EwLsVDA,VUE Bar + Restaurant,15624985454,"2640 N Lakewood Blvd  Long Beach, CA 90815","bars, newamerican, sandwiches, ","Bars, American (New), Sandwiches, ",4,152,33.804072,-118.14179
MGglSaUsl35z9E-JSG8lOA,Black Tap - Anaheim,16572762498,"1540 S Disneyland Dr  Ste 101  Anaheim, CA 92802","burgers, desserts, salad, ","Burgers, Desserts, Salad, ",3.5,820,33.8092643,-117.922687
MgiWWWP6oz7RhuQe6cV0fw,El Corredor,13237370905,"1917 S Vermont Ave  Los Angeles, CA 90007","mexican, salvadoran, ","Mexican, Salvadoran, ",4.5,9,34.03943,-118.29182
mgkWdcgLrmd0C6yDuKAPMg,Supreme Pizza Bar,17147358292,"6462 Stanton Ave  Ste A  Buena Park, CA 90621","pizza, ","Pizza, ",3.5,13,33.866484,-117.993512
mgobgmi3iduH3Z-hFFF5YQ,Stuft Pizza,13105191411,"28635 S Western Ave  Rancho Palos Verdes, CA 90275","pizza, sandwiches, ","Pizza, Sandwiches, ",4,143,33.7596333,-118.3127969
MGpiIJ9YX4ZzpDtCcapEWw,marthas corner,,"Hermosa Beach  Los Angeles, CA","cafes, ","Cafes, ",5,1,33.8622,-118.4
mgRIuatYCr4HZa80AWOOWw,Juice Crafters,13103995500,"2811 Ocean Park Blvd  Santa Monica, CA 90405","breakfast_brunch, juicebars, vegan, ","Breakfast & Brunch, Juice Bars & Smoothies, Vegan, ",4,95,34.019209,-118.455666
MGTwWcyphgZxiTfJe46DEg,Birria De Res,,"1400 E 51st St  Los Angeles, CA 90011","tacos, foodstands, ","Tacos, Food Stands, ",5,1,33.99648,-118.250043
mGUhMD9_xl9nj0xN0p--fg,Taxco,,"28152 S Western Ave  Los Angeles, CA 90732","mexican, ","Mexican, ",2.5,3,33.76379,-118.31121
MgVejaQB1soGAbkvc4-yuw,Mac 'n' Roll Truck,13237177206,"Los Angeles, CA","tradamerican, foodstands, ","American (Traditional), Food Stands, ",2,12,34.05349,-118.24532
mgxaQ00EwRcmkmbE6x18bQ,Go Greek Yogurt,13103102167,"1431 Ocean Ave  Santa Monica, CA 90401","icecream, desserts, breakfast_brunch, ","Ice Cream & Frozen Yogurt, Desserts, Breakfast & Brunch, ",4.5,131,34.01356,-118.49682
MGz2VWqY6WtF14HFSqWGQA,Food Court at City Center,,"3500 W 6th St  City Center  Los Angeles, CA 90020","chinese, food_court, korean, ","Chinese, Food Court, Korean, ",4,47,34.063463,-118.298572
MGZcRMKvabDOK3xdYKxAYQ,Hangry Moon's,13108241122,"970 Gayley Ave  Los Angeles, CA 90024","chickenshop, ","Chicken Shop, ",4,91,34.0623468,-118.4479731
MH2qvE_X66Xrsicd7UYH-g,Jerrys Tacos & Mexican Restaurant,17149524766,"3070 W Lincoln Ave  Anaheim, CA 92801","mexican, ","Mexican, ",4,256,33.83164946,-117.9975949
mh4YXPqVUU9XZVz5ohG5Sg,Sumo Dog,,"18400 S Avalon Blvd  Carson, CA 90746","hotdog, ","Hot Dogs, ",4,1,33.8627211,-118.2658751
MHAg8N9X9GZd4MqZGezhgQ,Honey Dress Fried Chicken,13103733733,"24002 Vista Montana  Torrance, CA 90505","burgers, chickenshop, ","Burgers, Chicken Shop, ",4,297,33.806701,-118.357749
MHb00UJET0fj4jF2hP85FQ,Gardena Main Plaza Liquor Market & Deli,,"16502 S Main St  Gardena, CA 90248","beer_and_wine, delis, ","Beer, Wine & Spirits, Delis, ",4,1,33.881651,-118.27531
mHb1rwGy4WJShCiYepxu5g,Chef TLC's Sidewalk Cafe,19497064003,"Newport Beach, CA 92660","foodtrucks, sandwiches, wraps, ","Food Trucks, Sandwiches, Wraps, ",4.5,52,33.61265945,-117.8744125
MHDC_PSa_OyDr91hzQrlSA,Mariscos Los Kabo's,12133887078,"4168 Beverly Blvd  Los Angeles, CA 90004","mexican, ","Mexican, ",3,4,34.0761551,-118.2999243
mhdSehb855hJdVvmTbkPlA,Bo De Tinh Tam Chay,17148914455,"15352 Beach Blvd  Westminster, CA 92683","vietnamese, vegetarian, ","Vietnamese, Vegetarian, ",4,693,33.738759,-117.987941
MHHGYyex5EREmS8x0pBytQ,Mainland Poke,14243350372,"130 S Beverly Dr  Beverly Hills, CA 90212","poke, sushi, seafood, ","Poke, Sushi Bars, Seafood, ",3.5,71,34.0659928,-118.3989851
mhHTlNKioAfZEFZeWad0zQ,De Neve Late Night,,"351 Charles E Young Dr  Los Angeles, CA 90095","hotdogs, newamerican, ","Fast Food, American (New), ",3.5,12,34.0704935,-118.4500033
MHI14bL6ajesqHXX2OP4_A,Tacos Super Gallito,13108301564,"1108 E. Pacific Coast HWY  Wilmington, CA 90744","tacos, ","Tacos, ",2.5,22,33.79118617,-118.249262
mHiuzOpjZGi9MtMWsjo6aA,The Boiling Crab,17479008353,"23397 Mulholland Dr  Woodland Hills, CA 91364","seafood, cajun, southern, ","Seafood, Cajun/Creole, Southern, ",3.5,410,34.1587113,-118.6361963
mhK2gGb0vi5pjic4Ogp0Tg,Mon Japanese Restaurant,18183420307,"19463 Ventura Blvd  Tarzana, CA 91356","sushi, ramen, ","Sushi Bars, Ramen, ",4,400,34.1729985,-118.557718
mHlwtqKKho0qFytmFLKlaw,Hong Kong Banjum,17147735050,"1701 W Orangethrope Ave  Fullerton, CA 92833","korean, chinese, ","Korean, Chinese, ",3.5,94,33.86033374,-117.9588506
Mhpdqef1fHyPgVHmj53pcw,Cafe Dahab,13104440969,"1638-1640 Sawtelle Blvd  Los Angeles, CA 90025","mideastern, hookah_bars, ","Middle Eastern, Hookah Bars, ",3.5,342,34.0463257,-118.4480902
MHPJcVFIprdehWqVqJIKuA,Togo's Sandwiches,15626020597,"4629 Candlewood St  Lakewood, CA 90712","sandwiches, delis, hotdogs, ","Sandwiches, Delis, Fast Food, ",3.5,86,33.8539549,-118.1385132
mhV6ajue2eUPVWMULH9Jxg,The Bombay Frankie Company,13104449241,"11261 Santa Monica Blvd  Los Angeles, CA 90025","indpak, ","Indian, ",4.5,609,34.047,-118.44783
mHVSXsETWJErthzM5j5KJg,Shakey's Pizza Parlor,13232639177,"2023 Cesar Chavez Blvd  Los Angeles, CA 90033","pizza, buffets, ","Pizza, Buffets, ",4.5,207,34.04917594,-118.2124186
mHXQDFn7PsN4iPHtLfLmrA,Seafood Port Chinese Restaurant,13103708478,"21180 Hawthorne Blvd  Torrance, CA 90503","chinese, seafood, ","Chinese, Seafood, ",3.5,646,33.83836,-118.35321
mHZDCb8DCt4sWekZO_7hZg,La Paz Mexican Seafood,18188808076,"4505 Las Virgenes Rd  Calabasas, CA 91302","mexican, latin, cocktailbars, ","Mexican, Latin American, Cocktail Bars, ",3.5,514,34.14044896,-118.7005832
mi53W8Ra6GNWui0Hith5IQ,Tortas Ahogadas Scorpion,15628468516,"13739 Leffingwell Rd  Whittier, CA 90605","streetvendors, mexican, juicebars, ","Street Vendors, Mexican, Juice Bars & Smoothies, ",5,7,33.92081658,-118.039285
Mi55P1q7Sz7IjJ9xN6LQ7g,Good Stuff Restaurant,13105448000,"550 Deep Valley Dr  Ste 151  Rolling Hills Estates, CA 90274","tradamerican, breakfast_brunch, burgers, ","American (Traditional), Breakfast & Brunch, Burgers, ",4,357,33.7721481,-118.3733215
mI5iqxzNt_dajYhVwNa5Ww,Thai Guys Truck,,"Los Angeles, CA","foodstands, thai, ","Food Stands, Thai, ",2.5,11,34.05349,-118.24532
MI6ilrDSLgg4W7ejTQjArA,Texis Restaurant,13237348803,"2813 W Pico Blvd  Los Angeles, CA 90006","salvadoran, mexican, karaoke, ","Salvadoran, Mexican, Karaoke, ",2,8,34.0475197,-118.3008194
